baseline,platt,isotonic,y_true
0.207498960594714,0.03320794506395629,0.022494587932836485,0
0.13541119920827374,0.02343335469842792,0.012122893480249562,0
0.1896775764035164,0.033360531867016,0.025183812097977577,0
0.38785333458271526,0.07740630485293935,0.07550966000406867,1
0.30963828665983795,0.054190571082616955,0.05125479308279548,0
0.7050395253014279,0.30222828174761823,0.312236657973623,1
0.27503922724966695,0.045683980553023515,0.04339695668616382,0
0.23629775557658567,0.042359121677553506,0.045835576326166146,0
0.31776323937914414,0.053277155170296596,0.04847944131181052,0
0.32224432622493837,0.06011582241398972,0.05439098823996741,1
0.6947469721631931,0.28321047783835523,0.2677397368423013,0
0.3842123450767668,0.08035336397113513,0.0967638630030603,0
0.336507192394854,0.05584853723788733,0.06321997985769567,0
0.12336244167865151,0.022200557132985545,0.009169787176017704,0
0.32025861180684895,0.056263977659020095,0.05730843292953878,0
0.6687113163962889,0.2721687346795342,0.25203558284027494,1
0.35105803020404364,0.06714759507598571,0.0633312145629237,0
0.2615785413047803,0.03844067238856426,0.034583330607147134,0
0.7207601476835094,0.31563891815774814,0.3359971521919028,0
0.29455983434266836,0.05130724864052806,0.04930850361432071,0
0.10808871968425734,0.019984160169391398,0.004123803760729734,0
0.24503890537328543,0.03903220646550802,0.02801866069129134,0
0.0888549473873803,0.01854892788787613,0.004123803760729734,0
0.2763154520419695,0.04866631661257863,0.05222594830389208,0
0.3338069672864435,0.05876777316041263,0.057166340010952374,0
0.15922193319697933,0.027343787642034267,0.021685035210715457,0
0.04274431169770198,0.015085329755856391,0.0,0
0.38511126024362974,0.07828740657427773,0.09415138609412378,0
0.3421911524012083,0.06912122180129338,0.06910827415098733,0
0.5433394943363483,0.14666206669510107,0.15846510627673321,0
0.4921244325876784,0.11649549702591684,0.13886173705561378,0
